candidate_id,case_id,slug,record_id,source_row_number,estimate_field,reported_estimate,reported_ci_lower,reported_ci_upper,source_scale,analysis_scale,yi,sei,vi,interval_order_valid,estimate_within_interval,variance_derivation_valid,human_verified,independent_study_verified,common_estimand_verified,analysis_eligibility
MA-15-c8ae17dd3bd8372ed9793ef5,15,indoor_air_pollution_health,c8ae17dd3bd8372ed9793ef5,605,effect_size,3.02,1.41,6.46,reported_effect_scale,unverified_reported_effect_scale,3.02,1.2882889787347511,1.659688492729428,true,true,true,false,false,false,provisional_unverified
MA-15-a8d6501af732937a13df2c17,15,indoor_air_pollution_health,a8d6501af732937a13df2c17,606,effect_size,2.35,1.22,4.52,reported_effect_scale,unverified_reported_effect_scale,2.35,0.8418522039256789,0.708715133254523,true,true,true,false,false,false,provisional_unverified
MA-15-4ea458bae853abb897ab3111,15,indoor_air_pollution_health,4ea458bae853abb897ab3111,608,effect_size,-175.0,-300.0,-50.0,reported_effect_scale,unverified_reported_effect_scale,-175.0,63.77668211558174,4067.4651816719643,true,true,true,false,false,false,provisional_unverified
MA-15-893b3231e013f453cd465d53,15,indoor_air_pollution_health,893b3231e013f453cd465d53,611,effect_size,1.19,1.09,1.31,reported_effect_scale,unverified_reported_effect_scale,1.19,0.056123480261711926,0.0031498450366867683,true,true,true,false,false,false,provisional_unverified
MA-15-39a01a3bd1890bd8b0505277,15,indoor_air_pollution_health,39a01a3bd1890bd8b0505277,612,effect_size,3.94,0.56,7.31,reported_effect_scale,unverified_reported_effect_scale,3.94,1.721970417120707,2.9651821174388617,true,true,true,false,false,false,provisional_unverified
MA-15-19ae48bbefc31f693c5a596f,15,indoor_air_pollution_health,19ae48bbefc31f693c5a596f,613,effect_size,2.4,1.42,4.15,reported_effect_scale,unverified_reported_effect_scale,2.4,0.6964413687021528,0.48503058003972793,true,true,true,false,false,false,provisional_unverified
MA-15-1d461ec76d61c9d2a341db67,15,indoor_air_pollution_health,1d461ec76d61c9d2a341db67,615,effect_size,2.7,1.01,7.17,reported_effect_scale,unverified_reported_effect_scale,2.7,1.5714574473279341,2.469478508762427,true,true,true,false,false,false,provisional_unverified
MA-15-0b0229d6f1af05bd1c8fd2b0,15,indoor_air_pollution_health,0b0229d6f1af05bd1c8fd2b0,616,effect_size,2.9,2.4,3.3,reported_effect_scale,unverified_reported_effect_scale,2.9,0.22959605561609425,0.05271434875446865,true,true,true,false,false,false,provisional_unverified
MA-15-cf81a48ae42ab0443d2ffcd8,15,indoor_air_pollution_health,cf81a48ae42ab0443d2ffcd8,618,effect_size,1.8,1.1,3.0,reported_effect_scale,unverified_reported_effect_scale,1.8,0.4847027840784212,0.2349367888933726,true,true,true,false,false,false,provisional_unverified
MA-15-33e1a5f9d3cc6a0c9c1c42f6,15,indoor_air_pollution_health,33e1a5f9d3cc6a0c9c1c42f6,620,effect_size,1.52,1.39,1.67,reported_effect_scale,unverified_reported_effect_scale,1.52,0.07142988396945156,0.005102228323889313,true,true,true,false,false,false,provisional_unverified
MA-15-d9f89a430d07f44947794334,15,indoor_air_pollution_health,d9f89a430d07f44947794334,625,effect_size,2.78,1.57,4.9,reported_effect_scale,unverified_reported_effect_scale,2.78,0.8495054057795488,0.7216594344486759,true,true,true,false,false,false,provisional_unverified
MA-15-78b2485d02d466fba477ff00,15,indoor_air_pollution_health,78b2485d02d466fba477ff00,626,effect_size,1.399,1.227,1.594,reported_effect_scale,unverified_reported_effect_scale,1.399,0.093624169345674,0.008765485085667442,true,true,true,false,false,false,provisional_unverified
MA-15-cbd22d1943564f7c325f258c,15,indoor_air_pollution_health,cbd22d1943564f7c325f258c,627,effect_size,1.47,1.15,1.88,reported_effect_scale,unverified_reported_effect_scale,1.47,0.1862279117774987,0.03468083512500784,true,true,true,false,false,false,provisional_unverified
MA-15-28d205bb04042f43a74a099f,15,indoor_air_pollution_health,28d205bb04042f43a74a099f,631,effect_size,5.64,1.1,27.9,reported_effect_scale,unverified_reported_effect_scale,5.64,6.836860322790362,46.74265907334514,true,true,true,false,false,false,provisional_unverified
MA-15-849e21d75118204ad0af2a88,15,indoor_air_pollution_health,849e21d75118204ad0af2a88,634,effect_size,3.43,1.59,7.42,reported_effect_scale,unverified_reported_effect_scale,3.43,1.4872722269353662,2.2119786770132834,true,true,true,false,false,false,provisional_unverified
MA-15-de5466fd90728a52b241c001,15,indoor_air_pollution_health,de5466fd90728a52b241c001,635,effect_size,4.529,1.187,17.284,reported_effect_scale,unverified_reported_effect_scale,4.529,4.106453008058077,16.86295630738923,true,true,true,false,false,false,provisional_unverified
MA-15-95cbd27f2a949c468d609906,15,indoor_air_pollution_health,95cbd27f2a949c468d609906,636,effect_size,-3.54,-5.55,-1.53,reported_effect_scale,unverified_reported_effect_scale,-3.54,1.0255290484185544,1.0517098291502658,true,true,true,false,false,false,provisional_unverified
MA-15-f701208b3696cb69d103cf57,15,indoor_air_pollution_health,f701208b3696cb69d103cf57,637,effect_size,3.6,1.9,6.9,reported_effect_scale,unverified_reported_effect_scale,3.6,1.2755336423116348,1.6269860726687855,true,true,true,false,false,false,provisional_unverified
MA-15-77b2c0d9f46e70529126abd4,15,indoor_air_pollution_health,77b2c0d9f46e70529126abd4,640,effect_size,10.6,9.28,12.1,reported_effect_scale,unverified_reported_effect_scale,10.6,0.7194009742637621,0.5175377617716501,true,true,true,false,false,false,provisional_unverified
MA-15-2093de5a4127578e90e7dac0,15,indoor_air_pollution_health,2093de5a4127578e90e7dac0,645,effect_size,0.959,0.941,0.978,reported_effect_scale,unverified_reported_effect_scale,0.959,0.009438948953106107,8.909375733934287e-05,true,true,true,false,false,false,provisional_unverified
MA-15-eb74b7c773dffe013c66f611,15,indoor_air_pollution_health,eb74b7c773dffe013c66f611,647,effect_size,0.58,0.49,0.7,reported_effect_scale,unverified_reported_effect_scale,0.58,0.05357241297708866,0.0028700034321877373,true,true,true,false,false,false,provisional_unverified
MA-15-65a650a4e1f845e1ebfc80bd,15,indoor_air_pollution_health,65a650a4e1f845e1ebfc80bd,650,effect_size,4.73,1.65,13.53,reported_effect_scale,unverified_reported_effect_scale,4.73,3.030667934132444,9.184948126978616,true,true,true,false,false,false,provisional_unverified
MA-15-a445c4653f73509d6392402c,15,indoor_air_pollution_health,a445c4653f73509d6392402c,651,effect_size,11.6,10.5,12.7,reported_effect_scale,unverified_reported_effect_scale,11.6,0.5612348026171192,0.31498450366867675,true,true,true,false,false,false,provisional_unverified
MA-15-39fe3a678cfd99ac5cad8604,15,indoor_air_pollution_health,39fe3a678cfd99ac5cad8604,653,effect_size,0.13,0.06,0.19,reported_effect_scale,unverified_reported_effect_scale,0.13,0.03316387470010251,0.001099842585124099,true,true,true,false,false,false,provisional_unverified
MA-15-1aeafe28b40d31befcbd38bd,15,indoor_air_pollution_health,1aeafe28b40d31befcbd38bd,654,effect_size,3.2,2.08,4.91,reported_effect_scale,unverified_reported_effect_scale,3.2,0.7219520415483853,0.5212147502958815,true,true,true,false,false,false,provisional_unverified
MA-15-718bf60fab1c56da9aedc75e,15,indoor_air_pollution_health,718bf60fab1c56da9aedc75e,655,effect_size,83.0,11.5,599.0,reported_effect_scale,unverified_reported_effect_scale,83.0,149.8752029716171,22462.576465783426,true,true,true,false,false,false,provisional_unverified
MA-15-4ec5a2e90ab2ccbd6f69b2d6,15,indoor_air_pollution_health,4ec5a2e90ab2ccbd6f69b2d6,657,effect_size,0.63,0.45,0.89,reported_effect_scale,unverified_reported_effect_scale,0.63,0.11224696052342387,0.012599380146747077,true,true,true,false,false,false,provisional_unverified
MA-15-a0be49efb54a29f6a2be9cb2,15,indoor_air_pollution_health,a0be49efb54a29f6a2be9cb2,659,effect_size,2.43,1.02,5.8,reported_effect_scale,unverified_reported_effect_scale,2.43,1.2194101620499227,1.4869611433106187,true,true,true,false,false,false,provisional_unverified
MA-15-63f2d199899583215e82d4d4,15,indoor_air_pollution_health,63f2d199899583215e82d4d4,666,effect_size,40.3,35.7,44.9,reported_effect_scale,unverified_reported_effect_scale,40.3,2.346981901853407,5.508324047627435,true,true,true,false,false,false,provisional_unverified
MA-15-7e7b9653dba6049bf4a15876,15,indoor_air_pollution_health,7e7b9653dba6049bf4a15876,672,effect_size,2.36,1.42,3.92,reported_effect_scale,unverified_reported_effect_scale,2.36,0.6377668211558174,0.40674651816719637,true,true,true,false,false,false,provisional_unverified
MA-15-08a85fa399c3a8176b7c5c4d,15,indoor_air_pollution_health,08a85fa399c3a8176b7c5c4d,681,effect_size,0.11,0.03,0.48,reported_effect_scale,unverified_reported_effect_scale,0.11,0.11479802780804713,0.013178587188617162,true,true,true,false,false,false,provisional_unverified
MA-15-306be49472b32d710e12a989,15,indoor_air_pollution_health,306be49472b32d710e12a989,682,effect_size,1.5,1.1,2.1,reported_effect_scale,unverified_reported_effect_scale,1.5,0.25510672846232696,0.06507944290675143,true,true,true,false,false,false,provisional_unverified
MA-15-a2e214c1b345ffbad6e84a53,15,indoor_air_pollution_health,a2e214c1b345ffbad6e84a53,687,effect_size,1.08,1.01,1.16,reported_effect_scale,unverified_reported_effect_scale,1.08,0.038266009269349026,0.0014642874654019055,true,true,true,false,false,false,provisional_unverified
MA-15-2e09d2a7ef4d371195f0ce4e,15,indoor_air_pollution_health,2e09d2a7ef4d371195f0ce4e,692,effect_size,2.7,1.27,5.57,reported_effect_scale,unverified_reported_effect_scale,2.7,1.0969589323880062,1.2033188993458344,true,true,true,false,false,false,provisional_unverified
MA-15-f7c8bcd1b1928175b78693b1,15,indoor_air_pollution_health,f7c8bcd1b1928175b78693b1,693,effect_size,2.09,1.03,4.22,reported_effect_scale,unverified_reported_effect_scale,2.09,0.8137904637948229,0.662254918963393,true,true,true,false,false,false,provisional_unverified
MA-15-9fc00a34d2b04a788d258b91,15,indoor_air_pollution_health,9fc00a34d2b04a788d258b91,695,effect_size,0.86,0.79,0.93,reported_effect_scale,unverified_reported_effect_scale,0.86,0.03571494198472578,0.0012755570809723283,true,true,true,false,false,false,provisional_unverified
MA-15-ef6b555493617604fc2ae0fb,15,indoor_air_pollution_health,ef6b555493617604fc2ae0fb,700,effect_size,1.62,1.14,2.3,reported_effect_scale,unverified_reported_effect_scale,1.62,0.2959238050162993,0.08757089837532471,true,true,true,false,false,false,provisional_unverified
MA-15-7b6f431a3de4656ad06b394d,15,indoor_air_pollution_health,7b6f431a3de4656ad06b394d,703,effect_size,1.13,1.01,1.28,reported_effect_scale,unverified_reported_effect_scale,1.13,0.06887881668482829,0.0047442913879021794,true,true,true,false,false,false,provisional_unverified
MA-15-5ba9b3d6caa6d87330f50f37,15,indoor_air_pollution_health,5ba9b3d6caa6d87330f50f37,706,effect_size,1.08,1.02,1.13,reported_effect_scale,unverified_reported_effect_scale,1.08,0.028061740130855935,0.0007874612591716904,true,true,true,false,false,false,provisional_unverified
MA-15-7be9c03e8c496c4cb6dc209f,15,indoor_air_pollution_health,7be9c03e8c496c4cb6dc209f,709,effect_size,1.32,1.14,1.53,reported_effect_scale,unverified_reported_effect_scale,1.32,0.09949162410030755,0.009898583266116898,true,true,true,false,false,false,provisional_unverified
MA-15-493b6b06a88218608d1fc12c,15,indoor_air_pollution_health,493b6b06a88218608d1fc12c,713,effect_size,-94.3,-155.9,-32.6,reported_effect_scale,unverified_reported_effect_scale,-94.3,31.454659619404918,989.3956117726224,true,true,true,false,false,false,provisional_unverified
MA-15-1c9fab0a4c95318c2b697706,15,indoor_air_pollution_health,1c9fab0a4c95318c2b697706,715,effect_size,13.0,8.0,26.0,reported_effect_scale,unverified_reported_effect_scale,13.0,4.591921112321885,21.08573950178746,true,true,true,false,false,false,provisional_unverified
MA-15-141102f5bc52f31c827be4e5,15,indoor_air_pollution_health,141102f5bc52f31c827be4e5,717,effect_size,0.38,0.29,0.49,reported_effect_scale,unverified_reported_effect_scale,0.38,0.0510213456924654,0.0026031777162700575,true,true,true,false,false,false,provisional_unverified
MA-15-65d83ecd39f2f5d44228b6e4,15,indoor_air_pollution_health,65d83ecd39f2f5d44228b6e4,719,effect_size,4.01,1.02,15.83,reported_effect_scale,unverified_reported_effect_scale,4.01,3.7781306485270627,14.274271197339523,true,true,true,false,false,false,provisional_unverified
MA-15-09985930e33d23c323d77d7f,15,indoor_air_pollution_health,09985930e33d23c323d77d7f,723,effect_size,5.5,-7.8,-3.2,reported_effect_scale,unverified_reported_effect_scale,5.5,1.173490950926704,1.37708101190686,true,false,true,false,false,false,provisional_unverified
MA-15-f9f28a553d67c01bc3c3c1cb,15,indoor_air_pollution_health,f9f28a553d67c01bc3c3c1cb,728,effect_size,0.37,0.16,0.85,reported_effect_scale,unverified_reported_effect_scale,0.37,0.1760236426390056,0.030984322767904353,true,true,true,false,false,false,provisional_unverified
MA-15-92dfb4e1ae57c3cb8187fb12,15,indoor_air_pollution_health,92dfb4e1ae57c3cb8187fb12,730,effect_size,1.82,0.981,2.46,reported_effect_scale,unverified_reported_effect_scale,1.82,0.3773028513957816,0.14235744167138728,true,true,true,false,false,false,provisional_unverified
MA-15-783859f2b8788c9bd337ae80,15,indoor_air_pollution_health,783859f2b8788c9bd337ae80,735,effect_size,27.0,3.1,56.5,reported_effect_scale,unverified_reported_effect_scale,27.0,13.62269929988826,185.57793621517612,true,true,true,false,false,false,provisional_unverified
MA-15-9ce8081743c4fd21dbbcc2d0,15,indoor_air_pollution_health,9ce8081743c4fd21dbbcc2d0,737,effect_size,-9.68,-9.98,-9.38,reported_effect_scale,unverified_reported_effect_scale,-9.68,0.1530640370773961,0.023428599446430488,true,true,true,false,false,false,provisional_unverified
MA-15-bbc541e494894f1076b8a20e,15,indoor_air_pollution_health,bbc541e494894f1076b8a20e,738,effect_size,0.6,0.08,4.51,reported_effect_scale,unverified_reported_effect_scale,0.6,1.1301228070881084,1.277177559100706,true,true,true,false,false,false,provisional_unverified
MA-15-39604d1eef6169410017ddaf,15,indoor_air_pollution_health,39604d1eef6169410017ddaf,741,effect_size,1.25,1.09,1.43,reported_effect_scale,unverified_reported_effect_scale,1.25,0.08673628767719113,0.007523183600020458,true,true,true,false,false,false,provisional_unverified
MA-15-d375ef44a8872de3ebd6a003,15,indoor_air_pollution_health,d375ef44a8872de3ebd6a003,746,effect_size,1.079,1.024,1.137,reported_effect_scale,unverified_reported_effect_scale,1.079,0.028827060316242947,0.0008309994064763089,true,true,true,false,false,false,provisional_unverified
MA-15-2f434f8db0da5788d6b97713,15,indoor_air_pollution_health,2f434f8db0da5788d6b97713,752,effect_size,14.0,6.0,22.0,reported_effect_scale,unverified_reported_effect_scale,14.0,4.081707655397231,16.660337384128365,true,true,true,false,false,false,provisional_unverified
MA-15-1730aa31267e21ce3300bc10,15,indoor_air_pollution_health,1730aa31267e21ce3300bc10,753,effect_size,-0.28,-0.46,-0.1,reported_effect_scale,unverified_reported_effect_scale,-0.28,0.0918384222464377,0.008434295800714984,true,true,true,false,false,false,provisional_unverified
MA-15-6b8d507bdc7300a4f2b26d1f,15,indoor_air_pollution_health,6b8d507bdc7300a4f2b26d1f,754,effect_size,2.8,1.6,4.9,reported_effect_scale,unverified_reported_effect_scale,2.8,0.841852203925679,0.7087151332545231,true,true,true,false,false,false,provisional_unverified
MA-15-d5fcef5ac276d0c7cd24259b,15,indoor_air_pollution_health,d5fcef5ac276d0c7cd24259b,765,effect_size,-2.62,-4.16,-1.05,reported_effect_scale,unverified_reported_effect_scale,-2.62,0.793381925517837,0.6294548797383908,true,true,true,false,false,false,provisional_unverified
MA-15-89f87d82c1e0def0b2cae823,15,indoor_air_pollution_health,89f87d82c1e0def0b2cae823,767,effect_size,0.26,0.25,0.28,reported_effect_scale,unverified_reported_effect_scale,0.26,0.007653201853869816,5.857149861607639e-05,true,true,true,false,false,false,provisional_unverified
MA-15-6bd66a6209e8ba96ce9814af,15,indoor_air_pollution_health,6bd66a6209e8ba96ce9814af,774,effect_size,11.33,9.75,13.12,reported_effect_scale,unverified_reported_effect_scale,11.33,0.8597096749180417,0.739100725147685,true,true,true,false,false,false,provisional_unverified
MA-15-afbae1be4d593ea3a6c81007,15,indoor_air_pollution_health,afbae1be4d593ea3a6c81007,778,effect_size,11.3,4.7,27.4,reported_effect_scale,unverified_reported_effect_scale,11.3,5.7909227360948226,33.53478613541994,true,true,true,false,false,false,provisional_unverified
MA-15-a4c8a9d6f14c3f3b6b9863d4,15,indoor_air_pollution_health,a4c8a9d6f14c3f3b6b9863d4,782,effect_size,1.25,1.06,1.44,reported_effect_scale,unverified_reported_effect_scale,1.25,0.09694055681568423,0.009397471555734902,true,true,true,false,false,false,provisional_unverified
MA-15-28085ca15c35e28951d259f9,15,indoor_air_pollution_health,28085ca15c35e28951d259f9,788,effect_size,34.53,32.78,36.28,reported_effect_scale,unverified_reported_effect_scale,34.53,0.8928735496181445,0.7972231756077051,true,true,true,false,false,false,provisional_unverified
MA-15-725c9dc8e801d600ce49ff1e,15,indoor_air_pollution_health,725c9dc8e801d600ce49ff1e,789,effect_size,6.09,2.77,17.12,reported_effect_scale,unverified_reported_effect_scale,6.09,3.6607815534343926,13.401321581965524,true,true,true,false,false,false,provisional_unverified
MA-15-3661e2a6088f5aea91ebb637,15,indoor_air_pollution_health,3661e2a6088f5aea91ebb637,791,effect_size,2.51,1.26,5.01,reported_effect_scale,unverified_reported_effect_scale,2.51,0.9566502317337262,0.915179665876192,true,true,true,false,false,false,provisional_unverified
MA-15-9eb712dc5971abbd0fc26881,15,indoor_air_pollution_health,9eb712dc5971abbd0fc26881,795,effect_size,2.13,1.27,3.57,reported_effect_scale,unverified_reported_effect_scale,2.13,0.586745475463352,0.344270252976715,true,true,true,false,false,false,provisional_unverified
MA-15-e6624e63541c721334fc5a71,15,indoor_air_pollution_health,e6624e63541c721334fc5a71,800,effect_size,1.904,1.152,3.146,reported_effect_scale,unverified_reported_effect_scale,1.904,0.50868281655388,0.2587582078571884,true,true,true,false,false,false,provisional_unverified
MA-15-c7d7c1910bc7fe1d9159a454,15,indoor_air_pollution_health,c7d7c1910bc7fe1d9159a454,805,effect_size,5.5,3.6,7.4,reported_effect_scale,unverified_reported_effect_scale,5.5,0.9694055681568425,0.9397471555734906,true,true,true,false,false,false,provisional_unverified
MA-15-340d52d1d56a05de6a5b5156,15,indoor_air_pollution_health,340d52d1d56a05de6a5b5156,808,effect_size,2.5,1.16,5.42,reported_effect_scale,unverified_reported_effect_scale,2.5,1.0867546632495129,1.1810356980945622,true,true,true,false,false,false,provisional_unverified
MA-15-374782d4dce0843c4e589771,15,indoor_air_pollution_health,374782d4dce0843c4e589771,811,effect_size,2.8,1.6,4.9,reported_effect_scale,unverified_reported_effect_scale,2.8,0.841852203925679,0.7087151332545231,true,true,true,false,false,false,provisional_unverified
MA-15-509cc293c22ecc9a09591a9f,15,indoor_air_pollution_health,509cc293c22ecc9a09591a9f,813,effect_size,3.7,1.1,11.6,reported_effect_scale,unverified_reported_effect_scale,3.7,2.6786206488544333,7.1750085804693455,true,true,true,false,false,false,provisional_unverified
MA-15-502536ab1b9bdf954a83020c,15,indoor_air_pollution_health,502536ab1b9bdf954a83020c,815,effect_size,16.92,4.95,57.85,reported_effect_scale,unverified_reported_effect_scale,16.92,13.495145935657098,182.11896382468228,true,true,true,false,false,false,provisional_unverified
MA-15-8b86e419b4d03ae1411fae9b,15,indoor_air_pollution_health,8b86e419b4d03ae1411fae9b,817,effect_size,29.0,284000.0,373000.0,reported_effect_scale,unverified_reported_effect_scale,29.0,22704.4988331471,515494267.264378,true,false,true,false,false,false,provisional_unverified
MA-15-7b20bce15d8edcf71b8a3b72,15,indoor_air_pollution_health,7b20bce15d8edcf71b8a3b72,818,effect_size,4.3,1.1,7.4,reported_effect_scale,unverified_reported_effect_scale,4.3,1.6071723893126602,2.583003088968965,true,true,true,false,false,false,provisional_unverified
MA-15-edd7196407943f078f2b3f0d,15,indoor_air_pollution_health,edd7196407943f078f2b3f0d,821,effect_size,-2.09,-2.45,-1.72,reported_effect_scale,unverified_reported_effect_scale,-2.09,0.18622791177749876,0.03468083512500786,true,true,true,false,false,false,provisional_unverified
MA-15-4f0aa6048b2fb12a4360c405,15,indoor_air_pollution_health,4f0aa6048b2fb12a4360c405,825,effect_size,2.325,1.093,4.946,reported_effect_scale,unverified_reported_effect_scale,2.325,0.9829262247653457,0.966143963331455,true,true,true,false,false,false,provisional_unverified
MA-15-646332c86708324479036a1e,15,indoor_air_pollution_health,646332c86708324479036a1e,826,effect_size,0.91,0.52,1.3,reported_effect_scale,unverified_reported_effect_scale,0.91,0.19898324820061505,0.03959433306446757,true,true,true,false,false,false,provisional_unverified
MA-15-ec84fd33ebf5fc40396434eb,15,indoor_air_pollution_health,ec84fd33ebf5fc40396434eb,833,effect_size,130.56,5.94,2869.18,reported_effect_scale,unverified_reported_effect_scale,130.56,730.431789202473,533530.598677526,true,true,true,false,false,false,provisional_unverified
MA-15-b2369b351b1ca612646b27b1,15,indoor_air_pollution_health,b2369b351b1ca612646b27b1,835,effect_size,1.78,1.33,2.31,reported_effect_scale,unverified_reported_effect_scale,1.78,0.25000459389308044,0.06250229696764407,true,true,true,false,false,false,provisional_unverified
MA-15-c5dfba15753cf25929ab25a4,15,indoor_air_pollution_health,c5dfba15753cf25929ab25a4,837,effect_size,1.55,1.26,1.85,reported_effect_scale,unverified_reported_effect_scale,1.55,0.15051296979277293,0.022654154075840177,true,true,true,false,false,false,provisional_unverified
MA-15-eea57b595b1209f2624030a3,15,indoor_air_pollution_health,eea57b595b1209f2624030a3,838,effect_size,1.64,1.1,2.34,reported_effect_scale,unverified_reported_effect_scale,1.64,0.3163323432932854,0.10006615141342097,true,true,true,false,false,false,provisional_unverified
MA-15-4bbffddc50a25739df22e6fa,15,indoor_air_pollution_health,4bbffddc50a25739df22e6fa,839,effect_size,0.38,0.21,0.68,reported_effect_scale,unverified_reported_effect_scale,0.38,0.1199001623772937,0.014376048938101396,true,true,true,false,false,false,provisional_unverified
MA-15-0a1b6c97975293131d252a3b,15,indoor_air_pollution_health,0a1b6c97975293131d252a3b,845,effect_size,-0.0,-0.5,0.5,reported_effect_scale,unverified_reported_effect_scale,-0.0,0.25510672846232696,0.06507944290675143,true,true,true,false,false,false,provisional_unverified
MA-15-73247d98945f77f4ca8985a8,15,indoor_air_pollution_health,73247d98945f77f4ca8985a8,847,effect_size,1.9,1.2,3.0,reported_effect_scale,unverified_reported_effect_scale,1.9,0.45919211123218856,0.21085739501787462,true,true,true,false,false,false,provisional_unverified
MA-15-b0571ad26d6a633ce7fda004,15,indoor_air_pollution_health,b0571ad26d6a633ce7fda004,848,effect_size,4.635,1.663,12.919,reported_effect_scale,unverified_reported_effect_scale,4.635,2.8714813355719526,8.245405060538085,true,true,true,false,false,false,provisional_unverified
MA-15-19298485538a2adfa514b23c,15,indoor_air_pollution_health,19298485538a2adfa514b23c,852,effect_size,2.0,1.2,3.2,reported_effect_scale,unverified_reported_effect_scale,2.0,0.5102134569246539,0.2603177716270057,true,true,true,false,false,false,provisional_unverified
MA-15-56c0468258b0d05bec78101b,15,indoor_air_pollution_health,56c0468258b0d05bec78101b,853,effect_size,0.14,0.04,0.51,reported_effect_scale,unverified_reported_effect_scale,0.14,0.11990016237729369,0.014376048938101392,true,true,true,false,false,false,provisional_unverified
MA-15-b3d90245df6141393f152bf5,15,indoor_air_pollution_health,b3d90245df6141393f152bf5,855,effect_size,1.37,1.16,1.62,reported_effect_scale,unverified_reported_effect_scale,1.37,0.11734909509267046,0.013770810119068612,true,true,true,false,false,false,provisional_unverified
MA-15-2169eeb36b093347fdb7cd05,15,indoor_air_pollution_health,2169eeb36b093347fdb7cd05,858,effect_size,1.44,1.04,1.89,reported_effect_scale,unverified_reported_effect_scale,1.44,0.2168407191929779,0.047019897500127895,true,true,true,false,false,false,provisional_unverified
MA-15-e843b6026ed2ac8c40e28b2c,15,indoor_air_pollution_health,e843b6026ed2ac8c40e28b2c,860,effect_size,1.44,1.04,1.89,reported_effect_scale,unverified_reported_effect_scale,1.44,0.2168407191929779,0.047019897500127895,true,true,true,false,false,false,provisional_unverified
MA-15-e9de58d9230cb407e25a98b1,15,indoor_air_pollution_health,e9de58d9230cb407e25a98b1,865,effect_size,2.42,1.65,3.53,reported_effect_scale,unverified_reported_effect_scale,2.42,0.4796006495091747,0.23001678300962222,true,true,true,false,false,false,provisional_unverified
MA-15-fcf5f7ed611a4bc853245faf,15,indoor_air_pollution_health,fcf5f7ed611a4bc853245faf,870,effect_size,8.29,1.49,46.03,reported_effect_scale,unverified_reported_effect_scale,8.29,11.362453685712044,129.1053537599512,true,true,true,false,false,false,provisional_unverified
MA-15-bec0f1126466412f1ae93a5d,15,indoor_air_pollution_health,bec0f1126466412f1ae93a5d,877,effect_size,-6.81,-12.52,-1.1,reported_effect_scale,unverified_reported_effect_scale,-6.81,2.913318839039774,8.487426657904056,true,true,true,false,false,false,provisional_unverified
MA-15-7cb841c148e9a9ee088cdc00,15,indoor_air_pollution_health,7cb841c148e9a9ee088cdc00,882,effect_size,10.6,9.28,12.1,reported_effect_scale,unverified_reported_effect_scale,10.6,0.7194009742637621,0.5175377617716501,true,true,true,false,false,false,provisional_unverified
MA-15-c45d3dc80d4f4e59cc78a468,15,indoor_air_pollution_health,c45d3dc80d4f4e59cc78a468,883,effect_size,1.79,1.02,3.15,reported_effect_scale,unverified_reported_effect_scale,1.79,0.5433773316247564,0.29525892452364055,true,true,true,false,false,false,provisional_unverified
MA-15-7f67ca9e200f1c9788c790bd,15,indoor_air_pollution_health,7f67ca9e200f1c9788c790bd,884,effect_size,1.14,1.03,1.27,reported_effect_scale,unverified_reported_effect_scale,1.14,0.06122561483095847,0.003748575911428882,true,true,true,false,false,false,provisional_unverified
MA-15-dcaf5f2e906077aa1f5fe251,15,indoor_air_pollution_health,dcaf5f2e906077aa1f5fe251,887,effect_size,6.2,3.9,10.2,reported_effect_scale,unverified_reported_effect_scale,6.2,1.6071723893126597,2.5830030889689635,true,true,true,false,false,false,provisional_unverified
MA-15-c1e501e29cf54872189285ed,15,indoor_air_pollution_health,c1e501e29cf54872189285ed,894,effect_size,0.45,0.205,0.985,reported_effect_scale,unverified_reported_effect_scale,0.45,0.19898324820061505,0.03959433306446757,true,true,true,false,false,false,provisional_unverified
MA-15-e5b5ef7de419a1be5bbecf6b,15,indoor_air_pollution_health,e5b5ef7de419a1be5bbecf6b,897,effect_size,1.49,1.16,1.91,reported_effect_scale,unverified_reported_effect_scale,1.49,0.19133004634674525,0.03660718663504768,true,true,true,false,false,false,provisional_unverified
MA-15-ed793faa315ca0929d99ca18,15,indoor_air_pollution_health,ed793faa315ca0929d99ca18,902,effect_size,9.8,8.2,11.7,reported_effect_scale,unverified_reported_effect_scale,9.8,0.8928735496181445,0.7972231756077051,true,true,true,false,false,false,provisional_unverified
MA-15-09de09719cd95a71d8f81ebb,15,indoor_air_pollution_health,09de09719cd95a71d8f81ebb,910,effect_size,1.4,1.29,1.45,reported_effect_scale,unverified_reported_effect_scale,1.4,0.0408170765539723,0.0016660337384128351,true,true,true,false,false,false,provisional_unverified
MA-15-fd1cff23215d21cd1b8c59bd,15,indoor_air_pollution_health,fd1cff23215d21cd1b8c59bd,914,effect_size,1.37,1.24,1.52,reported_effect_scale,unverified_reported_effect_scale,1.37,0.07142988396945156,0.005102228323889313,true,true,true,false,false,false,provisional_unverified
MA-15-3364c841444befe291926331,15,indoor_air_pollution_health,3364c841444befe291926331,915,effect_size,1.4,0.7,2.7,reported_effect_scale,unverified_reported_effect_scale,1.4,0.5102134569246539,0.2603177716270057,true,true,true,false,false,false,provisional_unverified
