sample_id,case_id,record_id,source_row_number,historical_llm_decision,stratum_population,stratum_sample,selection_probability,master_seed
SCR-12-2e8d13565750,12,83f5fe0764489de84c94a16a,8377,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-da6ca55df74f,12,6bf04cc0da270f3f71b48a87,7037,INCLUDE,1720,30,0.01744186046511628,20260919
SCR-12-123e99cee7fd,12,a40bc017b2e922ffa707eb61,7565,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-abf5f21d0550,12,3250216b20c8196231288d0c,4602,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-095f6046fdc3,12,c0ff0d9cea1b70750cc3ebcc,6411,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-dfefd86e19ad,12,19d33fbcedaf2f03c4b5dc61,7609,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-cbbbdd1b6f71,12,82059aaebdc5ded9cb9abaef,5553,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-f747f24c8a4c,12,d1d8acd82035e72f5936c63d,1741,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-0ba8ef21bafc,12,62ba83c313b026a7490c7ada,2716,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-c99db75258ab,12,55e03338042c972f9db1c0f2,2525,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-3cba5ad09404,12,039ddd677cc4db0f53815701,7780,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-c4318abf4491,12,4efe496df440b76c404df83c,5824,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-0137af89d22f,12,d468cb2e9f7698591f1200a8,8206,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-a41b2f2e794d,12,7a107ae10ab353fd2cc374f5,7574,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-0932adafafc4,12,edc0173b193bf34160398759,3221,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-341b995a9e59,12,83b1236175d4e070962aba28,7135,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-7f405df696d9,12,03ee5486c340fec9c9d51766,6787,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-bbd710331bdf,12,a20a2434728a527295745568,2044,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-7413fc013aaf,12,8bcba76cb6d62c3cc35fbca8,8350,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-5f89686a58da,12,4618ea1adfc5505a7d7580ea,6170,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-3fda11047aab,12,f783c52ffe948c7bc779d3f1,6931,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-1bc3a5c0dd6e,12,0e51c1ef4b41ad6059c86d93,5877,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-0c6118b94fcd,12,fcda31fdaf5255240af0cd97,4997,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-447892adfb6a,12,19571f9301ddc60fff9c0f0e,8178,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-91138efd416d,12,2baa7689ce7692ce527055f6,3003,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-064c660ab8f1,12,8f84e84254e2b5cb34d69474,1880,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-dba096acfaf4,12,32eae1b327fcb6c795f792f8,8335,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-e628bb93a810,12,b9f55fc654d5082ceb5019f9,5960,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-cb023d2eaa21,12,95a176481db3a73f155838fa,8629,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-5d75b2b0de48,12,f4c9adb0278052e9fd3a19ab,2803,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-f8fc4400261a,12,e571656717fdec9739cc9f29,5994,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-12-76ffb698806e,12,3744143656269581c082f473,2994,EXCLUDE,6913,30,0.0043396499349052505,20260919
SCR-13-7585f5561ba8,13,d5772ccdf9a4af479709dd22,2974,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-8b7b74c4314e,13,3b7f5797fc24ad649dfb8054,744,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-50887f0c8ca6,13,3f7c846d95de41e4878f5bc0,138,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-f79fa8a2a3a5,13,e48d9aa653627d8c125069e8,2794,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-f9e2c6266744,13,5b27b6c5e111598fc21d126e,480,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-1a401056cdc1,13,d40167edbb4303c207a39df6,1159,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-660737e243f2,13,47afd27d22a3815e610825d4,1371,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-1779e9d98e9f,13,8b6c13b49fa365ceae31b678,306,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-2b0a9e6c36eb,13,23a45e315c82a5e1987634b6,71,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-c2757154e660,13,555a435e763a1a952480ce8e,284,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-76ac0dc2186d,13,75c3947e67167a3692094fbe,613,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-eb45926c19a6,13,550db8cf28ace7853af63a2d,968,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-8b64e3fcb34a,13,37da505526831303d7c459e0,186,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-f4244becd624,13,adb7c1a00bc8924dcb1dccb2,1162,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-85147d249524,13,c846e264c7f3f8bdb17f7b41,3851,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-1bf4cb384ae0,13,93a04483fd8354911cbc4998,3045,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-5061f091f89b,13,1cf3fc80f35f1a7ac3019475,6,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-269d6787c1af,13,1afc479bcfc2798e81cc8036,362,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-cdad63263988,13,d1cfa0dc90ed35c0cf1c311f,731,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-89f1f20378a2,13,d8530500d36f2ceeafe4cc1b,230,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-6a4b5f21c04d,13,de8aa7cb8226247ca35b71b1,455,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-c9c54bd56275,13,8ff8f2525ead1f131fa93fd7,1446,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-89b8bd38a071,13,c2e422ccecc2e24e46d43573,62,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-e0cf5659d7db,13,e136b2048b7433ceeb22391e,101,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-90246aad01af,13,6b637aad705f29cb1572c432,1153,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-2cfa930b5acc,13,f55a8d1178da5b04ea693507,966,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-e0fd1c69061a,13,7b620832cb7691c4f555e04a,2026,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-0cd5b381457e,13,d2091577800aece5f268a1ee,1190,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-992b1004e646,13,97d136f203ed178e17c16281,263,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-309c77968ccb,13,96f44eee668d4bbd64b1d99e,510,INCLUDE,340,30,0.08823529411764706,20260919
SCR-13-304f03103122,13,597af8adeca21725ed5fa139,442,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-2f3a1f0231c4,13,ed604bef474b73a4ed2c7ca8,3515,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-b367fccfd118,13,d491aae5674afe94a224ccb4,2657,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-751b41851d48,13,bc63b106be61e9937ed0c48e,2181,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-2d4a0454a2c6,13,4d50670bfa1262b88933f8ab,3667,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-98cee33f4318,13,4c4fd07b3ebbf25bd7da16b8,3694,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-bc1006e10fef,13,2bac44c21e91dd96ce56131e,3027,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-95ee548c7fb4,13,5dd81886a0c0803f9236efd2,2174,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-dddcc144a10f,13,b487f0d345336c500855cdb5,299,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-2b346e2fa80a,13,15b7f130d08deb0d64321e1a,3603,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-a390e95cb17f,13,1603ccfda3efe3ab05114e32,3839,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-194e69f22c2f,13,2727c0ecc6277674a8e1cc86,3815,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-3ce22a26222a,13,2b91a77ed3d8c63219020589,347,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-146d854d60e0,13,714cccde829707892dd9c809,3463,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-f812d74f2136,13,eefd2aad7aaf0ec7231f05d3,2428,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-dac27625bf66,13,f46bd80f7990f336f6444e79,3602,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-4b8131654ff4,13,2a1de3bab0ff9e77b609317e,3471,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-32b188b97094,13,954f5b376e82ec0d2eec19e3,3366,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-b3abab8e3083,13,210f9f0d270aec80661a12f7,1309,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-34b9e4b2d1e8,13,cdbbe95c3b957f3831daa3d0,1871,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-25cb1f80f68d,13,1d18170bcc47397a74b52cb2,1398,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-eedd480788be,13,22387ad6f9df6c93b7917a84,2750,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-ca77eceea397,13,da3441925fa33cfd2ae6ab37,2999,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-659e06eca336,13,ff1fbc918273f93939a528b8,1132,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-96a7c239c34a,13,e67ab2443860c22e2436490b,2649,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-7729b08a0d7c,13,b25b61ce78b99191a199fc31,3437,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-5bd2b5253219,13,4b8d695faecb319b0f307115,3599,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-4752342acbf5,13,6e0e474c2fcc7af7ff4c5025,3673,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-7249f5627bc4,13,74c71edda55dafc4478f09fb,3311,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-13-eaf210b0e5e4,13,f2f6a5628ebdc3e609e45ef9,821,EXCLUDE,3589,30,0.008358874338255782,20260919
SCR-14-0154c9f47f71,14,792045023e2ace7d18e72955,2335,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-bef56c318f3e,14,927516a33467409078077e11,1979,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-3b5ec2b8bd84,14,ec135bdd78c5cd56a40890a5,1234,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-2a9f1054ed60,14,c21111447db3e7f8439e767a,3045,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-af0154a66ecf,14,0f0eee309aec4ed74b7e8c48,3725,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-148f627f9ec8,14,0a7a3282d155196b26d6cf5a,1949,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-ebd30b0c6111,14,ebd754bca9ebef671519e2a4,2221,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-1f695e51c677,14,c14b473897603d1632c9c834,1526,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-f6925381921d,14,5dd93a07dff0a80b453139b0,3575,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-44bf92dc7aad,14,395b9ad1af16a65be5f038bd,3012,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-1664aeb1f613,14,fb906e2f38373318f9b2a4eb,2131,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-d175950b1e1b,14,a67250a2e540a7da30c39ccb,55,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-d9fcb1facaf8,14,9cdd33d6477c3b46e61aaa1b,1111,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-80dc6c3f8ef8,14,5273d347d45fdff0b197a52d,3209,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-f357cda61f00,14,341bb358190076e7c2b3448e,3576,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-9e68d6215bd5,14,f9ed7aef48db5ab3c2648807,1273,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-45ecfe44e037,14,6c72157b4707dc3a6f1ee8f5,3679,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-9808816bd62e,14,a35581db45598d72b9d033ee,1341,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-ae85df2bb39d,14,67ea6363d7ac935fad838829,3025,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-b380d0e3ca34,14,4bff2b7582458af43505874a,2980,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-5c8bf63d76b8,14,c0066a1444c37954ea7801d2,750,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-5426e369a1c6,14,e3101f27eb66ea0bae5879a9,724,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-9239cb12c4a8,14,e734f5494dfe108b2462d5b6,2946,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-bd56c4b246ef,14,f220a4bc78f5e45640307fd1,2799,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-c83d28f9c9d8,14,a07c48872ffb3624c698efef,1997,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-99d48cfafe9c,14,896f9622af4a97c1391fad00,1537,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-3aeb7268e39a,14,7e326a086f12495afe2490da,1783,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-fbe1e14bf188,14,b5528d5035c0469007bb3027,3402,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-be91907567aa,14,12fbf48c3fad8d07fd34d01a,530,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-994e5cb856f7,14,c3eb39d1b48960be801c6b77,1122,INCLUDE,1086,30,0.027624309392265192,20260919
SCR-14-ec7fc2c47fa1,14,57fc8714bc2d812a2284ccaa,686,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-655b84be1e2b,14,a946e3dd06ecc156128f0295,2992,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-fe813e40dbf8,14,2d54928e13620f82a28f24f3,2725,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-7fd63a4d28bf,14,38a9790ec48b00c4b6549df6,526,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-d1c24e915518,14,8bfa2607ab2c685c0030b22c,3554,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-9123557b0570,14,c49062bcb1228c3bd9a4e6a4,2743,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-cfbd3e702597,14,d803cbc87f5abe3f5b93b30e,283,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-e8187fff9dec,14,0a9e7584e3e880344e9798f2,3743,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-804f06c2ccc0,14,f2f456bde84c8e86d28045c0,2290,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-16c6d8c35a81,14,4dc66120bfffec4a39d4000a,409,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-772e07b4a7db,14,be0f027cb3188fb785f66e3d,3317,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-0a961529fd1a,14,b1ed884a41b92f86e557cede,523,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-b8bd18eb523a,14,6542e5a9ff79f23a4bf2f7aa,1899,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-1f35c137df25,14,01e6b6beb867e86461da79df,446,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-cf47e7ff97bf,14,8565c22d610d87cba4acc771,3246,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-0a0418962a84,14,8653130aceed6773e992267a,13,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-fcd5ab60a9f4,14,f9175041b3ec9025aefabbee,172,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-70464338d8b2,14,379fd35505a62486219987ff,1659,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-8c35ca50be3d,14,3d7c05a7505cb83d8a2bf817,803,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-ad1ecc9459e6,14,4cda0c651dbb7e53ff8497f2,1439,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-93a89e0ccdbe,14,066257f7b91d34804d71b695,954,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-071fede5b2d9,14,5e13abfb47fec8a027194c3e,2447,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-81b8155e9174,14,44c18d00193895b2ac49a2bf,436,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-82919321a8e7,14,5f25bef79455c7178b55d660,2394,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-43037f2b5d10,14,050746be639d5fabd2ef33db,2671,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-47f0b16dd74b,14,4458908198e3793824e4295f,135,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-1b55e25ace2b,14,f7629a519308fddad7142a8a,2445,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-f9241028c2fd,14,a45586c530bf912b09bf630f,364,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-42b600c382fd,14,537a85f943b745180e8e8e57,3043,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-14-aa26da3be94a,14,96eb36ec4e9f8027280551bb,2575,EXCLUDE,2874,30,0.010438413361169102,20260919
SCR-15-43cddd9dd8da,15,9d5dc823e26e6f2fd8310de4,543,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-087cdea44fe5,15,24cdc7ef4bf7bea1471fcf76,2223,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-aaae478b3193,15,6c7d4abe13c99aecd6bcd327,3177,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-afbca20927ee,15,b51c59dd7b7cc7e2733af833,2900,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-4fd6c5ce947c,15,dfb47329413b4096b6233db6,5348,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-f2553f329dcc,15,e09485819e3cf32975dc969e,4507,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-c50ae3d78db5,15,c21d01fac6abac1297880d81,1700,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-74ef473c1fd5,15,b7fd7683099b40441feb616e,600,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-99580b65925b,15,eb0996b572225fd8ae13f039,2367,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-84838cb0c2fb,15,40b273af08e882aa133132b8,1783,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-c4f69622d96b,15,fcb44828ae3ecade4c3e4c39,321,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-eec4817c6d11,15,c5b801cb30b7a33ab5c120fd,98,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-63eea189b084,15,d4dfeaf7746c9a28c5bae623,4342,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-618271c3ab68,15,7a9716529c4905bbffffbb5d,5824,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-233453044c22,15,5053190c0befb2be14d713e6,2385,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-a726b95f85b8,15,64c3b4173d5e15314c115211,2754,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-d75df58c810c,15,7eaa56d7823f3fd51fd2b9e4,3821,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-e5862eb827bd,15,86d25fd5b474e70dc70ee40c,2103,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-763248112dd5,15,63671d702c80f997559af0d7,3161,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-98e80c6ae28a,15,b7b5dd1a8199d81c3b951ffb,3705,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-787da420c862,15,5070ac47141f4f71183861d6,187,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-145a8fa89826,15,b8f881bcff427a4f2ddd92f3,2434,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-6ffaf4d3d361,15,05de56442679f5f2723b124e,5863,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-a5bf636dfa85,15,cd67993b21d54b2558e0e7fb,1250,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-13eb49e2fb12,15,415b31c790e2af00bfa06b9e,136,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-fa5a682d473e,15,57617ac7768321625d61b155,4627,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-61a781509cda,15,9d832050c0d041cb457a7978,1138,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-b050bf392114,15,be2fcf7267bc76da7222e6c8,3954,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-92ccea96c499,15,b6c06ad4c56a0ee8c6756e81,4844,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-bccdce67b49f,15,177078185e07533e7891ade4,1270,INCLUDE,1350,30,0.022222222222222223,20260919
SCR-15-3f067d2e4ec1,15,96afb01b534cd716e0fb6dc5,1603,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-0e14281c8a40,15,d369e3ab75d3af684d84da53,1136,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-dc98a2b188a2,15,a98986ca25fedf99b72ec3c2,2031,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-11046bb7ebb3,15,e77e0fa3a4bc2c6e07728885,5506,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-0616ed047398,15,fa4cd158fa84a9ccaeca51f0,4135,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-de37dce1dea2,15,57ac55b08d1c38b7d19b9145,2417,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-eeb4047bfd30,15,0e9c85bd8e191abe449f2e37,3449,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-39992f343c8a,15,e7a1bdbc96a75ff8fa1ee6bc,5536,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-7c8c51bd49f5,15,054d9202b874746a5541a793,4773,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-c166cdf08b88,15,000ba88aac62991861342c58,2403,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-0dc9609dfde6,15,6324d30e5030c3ba6b82fb18,3862,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-9a0ab77183c3,15,c9a8fc976245ef0b3a72e241,4879,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-2c43b59de72d,15,db940278b5fe6653256aef9c,453,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-255e9a12de0a,15,d277977101bd35e1e9a1ff98,2050,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-48e75bae0770,15,21632162a714f306d87d4de5,3370,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-ccbb0a93e535,15,c62204faa748fb07503d34fc,4561,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-80123df83f95,15,16036358dba70ec49b61f8b6,3302,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-fc917daf425a,15,3d534bab34902e7f8e614b2e,2519,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-ad7b61bd1e1d,15,506c2c21e00410816c04af1a,3207,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-74ef0407ac3b,15,5c3099565f88dfc860f0a677,4889,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-c62df4f0a266,15,7cc2a9d4d52fa7fc9358670b,2758,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-5288eed4bec8,15,d3db85f04405214fe31cd511,1590,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-a6ce9080f6da,15,bd637ba9913c51dfe65fa782,4190,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-8684f8b03f88,15,961976e13d24aa194d1f06a0,5760,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-8ed70b4dab6f,15,e45db7d239bcfb33fc379455,2549,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-c897138a4fb6,15,90e4f1aab476810e0f0622d2,4379,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-b4ebfa39fa54,15,7c6c74524136e37633ad39ed,4005,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-61849c51f424,15,d6cb745b2883be824261c341,3357,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-6002429ea37d,15,1b0a4323258306dd50b2c554,3159,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-15-d3c62d9e6bf1,15,7a89fbca19458635dff0b5d7,3840,EXCLUDE,4538,30,0.006610841780520053,20260919
SCR-16-b5dfa02c0913,16,26e0bd0c0642698004d9e144,937,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-a3822150591f,16,bcf64f34e9a5a1f02df6d116,4324,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-24803e477242,16,6355773b460fcf50e87a34b2,4470,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-2d3fb28f7424,16,ee1caf22962b40c767989081,3432,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-e6041a2bb8ac,16,727d66bc98088d443a23df4c,1237,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-b37c7c4fecce,16,5d2a38637a7c571a5e258439,2631,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-d8590b666ad6,16,122bf60f2340ab449e3e65eb,4296,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-18a9fce3a369,16,71dc637cc546e5cb191912af,1851,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-32bf81163412,16,809fee44d5f90e1f11ece4b4,4834,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-8e67ecd44b65,16,5ca59bf24c5f5749b1e9937c,3111,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-a1f6ab0c21c1,16,ef0ba62c6b7ae2f91ad3aabc,5303,INCLUDE,1694,30,0.01770956316410862,20260919
SCR-16-683b4b3ef606,16,1550273c80564828296f454b,2199,INCLUDE,1694,30,0.01770956316410862,20260919
